samples,slides,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,labels
CMB-PCA_MSB-06094,MSB-06094-01-02,-0.36662809539588986,0.3265190851640554,1.2428098170382105,-0.36662809539588986,1.2428098170382105,0.7319841932722199,-0.36662809539588986,-0.36662809539588986,0.3265190851640554,0.3265190851640554,0.3265190851640554,-0.36662809539588986,1.0196662657240008,-0.36662809539588986,0.7319841932722199,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,0.7319841932722199,-0.36662809539588986,0.7319841932722199,0.3265190851640554,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,-0.36662809539588986,6
CMB-PCA_MSB-06184,MSB-06184-07-02,0.284971683121783,-0.40817549743816234,1.3835839717898928,-0.40817549743816234,1.5377346516171508,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,0.6904367912299474,0.9781188636817283,-0.40817549743816234,0.284971683121783,1.9897197753602083,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,0.6904367912299474,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,0.9781188636817283,-0.40817549743816234,-0.40817549743816234,0.9781188636817283,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,-0.40817549743816234,6
CMB-PCA_MSB-06894,MSB-06894-08-04,-0.04077336356234973,0.6523738169975956,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,0.6523738169975956,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,-0.04077336356234973,6
CMB-PCA_MSB-07436,MSB-07436-03-02,-0.0526988079184723,0.640448372641473,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,1.0459134807496375,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,-0.0526988079184723,6
CMB-PCA_MSB-07483,MSB-07483-01-02,-0.06116004534352459,-0.06116004534352459,0.6319871352164207,-0.06116004534352459,0.6319871352164207,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,0.6319871352164207,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,-0.06116004534352459,6
CMB-PCA_MSB-07666,MSB-07666-01-02,2.2531853431965865,0.8203709664418033,2.0525146477344354,0.07843362171242584,2.4392876228304474,-0.8378571101617293,-0.6147135588475194,-1.1255391826135102,2.206665327561694,2.4392876228304474,-2.22415147128162,0.6090618727745963,1.489420595422688,1.5135181470017485,-1.5310042907216745,-1.5310042907216745,-1.1255391826135102,-0.8378571101617293,2.0099550333156397,2.2417566473729638,0.17374380151675073,1.1770459103805355,2.0385284057596955,-1.5310042907216745,-1.1255391826135102,-1.1255391826135102,-0.43239200205356476,-1.5310042907216745,-1.1255391826135102,-1.5310042907216745,-2.22415147128162,-1.5310042907216745,0.6662202866145449,-2.22415147128162,6
CMB-PCA_MSB-08178,MSB-08178-01-02,-0.4511951250824114,-0.4511951250824114,0.9350992360374792,-0.4511951250824114,1.3405643441456436,0.24195205547753393,-0.4511951250824114,-0.4511951250824114,0.24195205547753393,0.9350992360374792,-0.4511951250824114,-0.4511951250824114,2.382018218973805,0.24195205547753393,-0.4511951250824114,0.24195205547753393,-0.4511951250824114,-0.4511951250824114,0.24195205547753393,-0.4511951250824114,-0.4511951250824114,1.9467001477159591,-0.4511951250824114,-0.4511951250824114,0.9350992360374792,-0.4511951250824114,-0.4511951250824114,-0.4511951250824114,-0.4511951250824114,-0.4511951250824114,-0.4511951250824114,-0.4511951250824114,0.24195205547753393,-0.4511951250824114,6
CMB-PCA_MSB-08324,MSB-08324-01-02,0.603329885997075,-0.4952824026710345,1.7019421746651848,-0.4952824026710345,2.143774926944224,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,0.8910119584488561,1.4506277463842787,-0.4952824026710345,-0.4952824026710345,1.7019421746651848,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,1.2964770665570204,0.603329885997075,-0.4952824026710345,0.603329885997075,-0.4952824026710345,0.19786477788891077,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,0.19786477788891077,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,-0.4952824026710345,6
CMB-PCA_MSB-08334,MSB-08334-01-02,-0.32572372152914664,0.772888567138963,0.3674234590307987,-0.32572372152914664,1.6201864275261666,-0.32572372152914664,-0.32572372152914664,0.3674234590307987,0.3674234590307987,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,2.1591829282588537,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,1.060570639590744,0.3674234590307987,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,0.3674234590307987,0.3674234590307987,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,-0.32572372152914664,6
CMB-PCA_MSB-08965,MSB-08965-01-02,-0.6521879040336649,0.44642438463444484,1.13957156519439,-0.6521879040336649,1.7457073687647058,-0.6521879040336649,-0.6521879040336649,1.13957156519439,1.8327187457543355,1.5450366733025547,0.04095927652628039,-0.6521879040336649,1.7457073687647058,0.04095927652628039,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,0.44642438463444484,-0.6521879040336649,0.44642438463444484,1.2937222450216486,-0.6521879040336649,0.44642438463444484,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,-0.6521879040336649,0.7341064570862257,-0.6521879040336649,6
