samples,slides,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,labels
GTEX-N7MS-2126,GTEX-N7MS-2126,-0.9534161702133888,2.4805710342717573,-0.9534161702133888,3.1070268403330306,1.611533187248148,1.1260253714664472,1.611533187248148,-0.26026898965344347,-0.9534161702133888,-0.26026898965344347,-0.9534161702133888,1.2438084071228306,0.6560217422207116,-0.9534161702133888,-0.9534161702133888,-0.9534161702133888,-0.9534161702133888,1.349168922780657,-0.9534161702133888,-0.9534161702133888,-0.9534161702133888,-0.9534161702133888,-0.9534161702133888,-0.9534161702133888,-0.9534161702133888,0.14519611845472088,-0.9534161702133888,-0.9534161702133888,0.43287819090650187,-0.9534161702133888,2.684169989512997,3.140928392008712,-0.9534161702133888,-0.9534161702133888,0
GTEX-OOBJ-1926,GTEX-OOBJ-1926,-1.7013727104100018,4.03519958706919,-1.0082255298500564,-1.7013727104100018,1.853975351079412,-1.0082255298500564,2.392971851812099,1.7326144940751445,0.6965225623883687,1.0066774906922082,-1.7013727104100018,3.1738246127911496,0.7835339393779984,-1.7013727104100018,-1.7013727104100018,-1.7013727104100018,-1.0082255298500564,2.105289779360318,-1.7013727104100018,0.4958518669262176,-0.31507834929011114,-1.0082255298500564,-0.31507834929011114,-0.09193479797590146,0.09038675881805314,1.5567238276114803,-1.7013727104100018,-1.7013727104100018,0.4958518669262176,-1.7013727104100018,-0.31507834929011114,3.457682588804527,-0.09193479797590146,-1.7013727104100018,0
GTEX-OXRK-1926,GTEX-OXRK-1926,0.3455690388769162,3.787588415059327,1.0387162194368615,-1.0407253222429744,2.217371215778508,-0.3475781416830291,-1.0407253222429744,-1.0407253222429744,0.05788696642513532,0.905184826812339,-1.0407253222429744,3.276762791293336,-1.0407253222429744,-1.0407253222429744,-1.0407253222429744,-1.0407253222429744,-1.0407253222429744,1.156499255093245,-1.0407253222429744,0.3455690388769162,2.2914791879322296,0.05788696642513532,0.3455690388769162,-1.0407253222429744,-1.0407253222429744,1.444181327545026,-1.0407253222429744,-1.0407253222429744,-1.0407253222429744,-1.0407253222429744,-1.0407253222429744,2.8510949758676523,-1.0407253222429744,-1.0407253222429744,0
GTEX-PW2O-1026,GTEX-PW2O-1026,-0.9496958533277454,3.4509071669190714,0.4365985077921452,-0.9496958533277454,2.4175999766587286,0.3030671151676226,1.1297456883520904,0.4365985077921452,-0.9496958533277454,0.1489164353403643,-1.6428430338876907,2.661222059316479,0.3030671151676226,-1.6428430338876907,-1.6428430338876907,0.4365985077921452,-0.544230745219581,0.3030671151676226,-1.6428430338876907,0.659742059106355,-0.9496958533277454,-0.9496958533277454,-0.25654867276780013,1.7244527960987832,-0.25654867276780013,1.4481994194706251,-1.6428430338876907,-1.6428430338876907,-0.9496958533277454,-1.6428430338876907,1.8228928689120358,3.8584151766570365,-1.6428430338876907,-1.6428430338876907,0
GTEX-PWN1-1926,GTEX-PWN1-1926,-0.4654163091838145,3.14550160346041,2.6700779067453353,-1.5640285978519242,1.80326723213455,-1.5640285978519242,-0.4654163091838145,0.045409314582176216,1.80326723213455,1.269184746204292,-0.8708814172919789,3.248155757520493,0.8338666749464465,-1.5640285978519242,-1.5640285978519242,0.045409314582176216,-1.5640285978519242,-0.8708814172919789,-1.5640285978519242,2.173641020431444,0.7385564951421215,-1.5640285978519242,1.269184746204292,1.208560124387857,-0.8708814172919789,2.1248508562620123,-1.5640285978519242,-1.5640285978519242,-0.4654163091838145,-1.5640285978519242,-1.5640285978519242,1.9623319267642374,-1.5640285978519242,-1.5640285978519242,0
GTEX-QLQW-0826,GTEX-QLQW-0826,-1.1626312430826846,2.303104659717042,2.015422587265261,-1.1626312430826846,2.271355961402462,-1.1626312430826846,0.2236631180372061,0.7832789059726287,2.333876318383796,0.2236631180372061,-0.4694840625227392,2.2046645869037897,1.034593334253535,-1.1626312430826846,-1.1626312430826846,1.034593334253535,-1.1626312430826846,0.2236631180372061,-1.1626312430826846,1.781807736083756,-1.1626312430826846,-1.1626312430826846,1.3222754067053157,-0.4694840625227392,-1.1626312430826846,3.011756026812953,-1.1626312430826846,-1.1626312430826846,-1.1626312430826846,-1.1626312430826846,-1.1626312430826846,-0.06401895441457484,-1.1626312430826846,-1.1626312430826846,0
GTEX-QV31-0926,GTEX-QV31-0926,-0.3932956164424581,4.001153538229981,0.7053166722256518,-0.7987607245506224,2.063440156378846,0.7053166722256518,0.11753000732353266,-0.10561354399067711,0.7053166722256518,0.7053166722256518,-1.4919079051105677,3.5894964598738954,0.2998515641174872,-1.4919079051105677,-1.4919079051105677,-0.10561354399067711,-1.4919079051105677,1.8039289608937614,-1.4919079051105677,-0.7987607245506224,1.2161422959916424,-1.4919079051105677,-0.3932956164424581,-1.4919079051105677,-0.7987607245506224,1.2806808171292134,-1.4919079051105677,-1.4919079051105677,0.11753000732353266,-1.4919079051105677,-0.7987607245506224,4.091588403671131,-1.4919079051105677,-0.7987607245506224,0
GTEX-S4UY-0926,GTEX-S4UY-0926,-0.18624469975939353,3.715727969815251,2.717920380269107,-1.5725390608792842,2.2116505730389773,-1.5725390608792842,-0.47392677221117446,0.6246855164569353,1.79475676910719,1.861448143605862,-1.5725390608792842,3.2314819838539726,0.37337108817602915,-1.5725390608792842,-1.5725390608792842,0.5069024808005518,-1.5725390608792842,0.7300460321147615,-1.5725390608792842,1.5185033924790319,0.9924102965822527,-1.5725390608792842,1.3178326970168805,-0.47392677221117446,-1.5725390608792842,2.3192812372313427,-1.5725390608792842,-0.8793918803193389,-1.5725390608792842,-1.5725390608792842,-1.5725390608792842,1.685557477142198,-1.5725390608792842,-1.5725390608792842,0
GTEX-S7SE-2326,GTEX-S7SE-2326,-1.6219774208599484,2.899811156189092,-0.23568305974005788,-1.6219774208599484,1.843758481939778,3.260824501726422,1.4690650324983674,0.9429719366015882,-0.9288302403000032,-0.012539508425848096,-0.9288302403000032,1.933370640629465,0.16978204836810645,-1.6219774208599484,-0.5233651321918389,-0.5233651321918389,-1.6219774208599484,1.6361191171615335,-0.5233651321918389,-0.23568305974005788,-0.9288302403000032,-0.9288302403000032,-0.9288302403000032,-0.5233651321918389,-1.6219774208599484,1.988940491784276,-1.6219774208599484,-0.9288302403000032,-1.6219774208599484,0.4574641208198874,3.5485065741782034,2.597530284316158,-1.6219774208599484,-1.6219774208599484,0
GTEX-S95S-0626,GTEX-S95S-0626,-0.24004628608790063,3.3009130379494134,2.5007937378373004,-0.933193466647846,1.90001987740837,-0.933193466647846,-0.933193466647846,0.16541882202026384,-0.933193466647846,0.16541882202026384,-0.933193466647846,3.3842946468884647,-0.933193466647846,-0.933193466647846,-0.933193466647846,-0.24004628608790063,-0.933193466647846,-0.24004628608790063,-0.933193466647846,1.90001987740837,-0.24004628608790063,-0.933193466647846,0.45310089447204466,1.0127166824074674,-0.933193466647846,1.0127166824074674,-0.933193466647846,-0.933193466647846,-0.933193466647846,-0.933193466647846,-0.933193466647846,2.895447929841249,-0.933193466647846,-0.933193466647846,0
