samples,slides,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,labels
TCGA-PQ-A6FN,TCGA-PQ-A6FN-01Z-00-DX1,1.9999646741697200,1.5088441214830600,1.5088441214830600,2.029378559376010,1.4328582145051400,0.8863145081370690,0.09785714777279960,-0.5952900327871460,1.1625678847652300,1.3787909932348600,1.2292592592639000,-0.2588177961659330,1.0141478796469500,-2.552383244395320,-0.007503367885027150,1.2292592592639000,1.7072950602069000,-2.2047279452212500,0.7910043283327450,-0.41296847599319200,0.5678607770185350,2.0993371479829200,-1.1061156565531400,-1.1061156565531400,2.7650853543547500,-2.2047279452212500,-2.552383244395320,-2.552383244395320,0.973325885126699,-0.41296847599319200,-1.1061156565531400,-2.552383244395320,-2.2047279452212500,-2.552383244395320,0
TCGA-FD-A6TA,TCGA-FD-A6TA-01Z-00-DX1,2.8785430758414600,2.243439264931430,2.3769706575559500,0.5311439670576230,1.948209986844270,0.06114033781188690,-0.8551503940622680,-0.8551503940622680,2.1322136298212100,1.9780629499939500,1.3784418274448300,2.4529565645338800,-1.0374719508562200,-0.007852533675064780,-1.260615502170430,-2.298246108139430,-1.9537626827303800,-1.260615502170430,1.4474346989317800,1.896384918979680,0.9084381981990910,-1.9537626827303800,0.12567885894945800,-0.08196050582878650,-1.260615502170430,0.2975291158761180,-1.260615502170430,-2.298246108139430,-1.260615502170430,-1.260615502170430,-2.6469098632903200,2.742161866526180,-1.5482975746222100,-2.298246108139430,0
TCGA-K4-A5RJ,TCGA-K4-A5RJ-01Z-00-DX1,1.3230766447534600,1.6053091124376700,-1.4069524630675300,3.0198881873961400,0.585477701622676,2.8367695002291700,0.5389576859877830,-1.4069524630675300,1.3445828499744200,-0.7138052825075840,1.445678966845790,1.2786248821826200,1.2321048665477300,1.3445828499744200,0.62992946419351,1.3445828499744200,-0.3083401743994210,0.7902721142686900,0.20248544936657000,-1.4069524630675300,-0.7138052825075840,-2.5055647517356400,-1.1192703906157500,0.059384605725896700,-2.5055647517356400,-1.4069524630675300,1.6991278676553300,-2.5055647517356400,-2.4917833105326300,1.1579968943940100,-0.3083401743994210,1.3445828499744200,-2.4917833105326300,-2.4917833105326300,0
TCGA-XF-A9SI,TCGA-XF-A9SI-01Z-00-DX1,-0.2077753172430520,2.0329343720329100,0.2622283120026840,2.3206164444846900,1.5149912804980500,0.21966869758388800,0.34227101967622,-0.517930245546891,1.1446174922011600,1.6167739748079900,1.550082600309320,1.7755223638838800,0.6105350062708990,-1.306387605911160,-0.8363839766654260,0.6950923942989630,-0.8363839766654260,-0.9699153692899480,1.9968293673907900,1.638051373255280,-0.6132404253512170,0.6105350062708990,0.2622283120026840,-1.306387605911160,-0.8363839766654260,0.955375492562629,-2.706995355050120,-2.9158255183452600,-0.6132404253512170,-1.306387605911160,-1.8172132296771500,1.478623636327180,-1.529531157225370,-2.706995355050120,0
TCGA-XF-AAMY,TCGA-XF-AAMY-01Z-00-DX1,0.7817246307498610,1.800294211744440,1.8803369194179700,2.903525446268840,1.6825111760880500,2.49344139230438,-0.8669339948375200,-1.3777596186035100,0.8909239227148530,2.4214678926792900,-2.476371907271620,1.5489797834635300,0.9576152972135260,-2.476371907271620,-2.378773848279120,1.4748718113098100,-0.6846124380435650,-1.3777596186035100,1.9180772474008200,1.8543614330147100,1.2125075468423200,0.16268542234363800,1.2612977110117500,1.61797265495048,-0.39693036559178500,-0.39693036559178500,-0.5304617582163070,-2.378773848279120,-2.378773848279120,-0.5304617582163070,-2.476371907271620,-1.3777596186035100,-2.378773848279120,-2.378773848279120,0
TCGA-ZF-A9R5,TCGA-ZF-A9R5-01Z-00-DX1,0.3469553643724420,1.8874004053195900,0.3469553643724420,-0.5285133729814580,0.8064876937508820,1.972922578757750,1.080924539452640,-0.05850974373572270,0.9065711523078650,0.9065711523078650,-0.5285133729814580,0.6952620586406580,2.5625290803768600,-0.7516569242956680,1.972922578757750,0.05927329192066110,1.9050999824189900,2.3279568332390300,-0.5285133729814580,-2.137951285415560,0.7524204724806060,-0.3461918161875040,-0.3461918161875040,-1.4448041048556100,-2.137951285415560,-2.137951285415560,0.8577809881384320,-2.6398547029222400,-1.4448041048556100,1.327784617384170,-0.3461918161875040,-2.6398547029222400,-0.05850974373572270,-2.6398547029222400,0
TCGA-ZF-AA53,TCGA-ZF-AA53-01Z-00-DX1,1.6582231339479800,1.444964341866310,2.020840650673520,0.8604510023091640,2.4029946799132300,0.5921870157144850,1.6648238179793300,-1.4131465538116300,1.1627318741821000,1.5825857197423600,-0.7199993732516840,2.697727310361680,0.2785294568594430,0.32982275124699400,-0.794107345405406,1.929210327827590,-1.279615161187110,0.4476057869033770,0.30450494326270400,0.945008390337227,-0.18100287251899700,-1.279615161187110,0.6112352106851790,-1.4131465538116300,-1.1618321255307200,0.5529663025612030,-2.665909522307000,-2.665909522307000,0.10667919993278400,-3.3590567028669400,-1.1618321255307200,1.8339001480232700,-2.665909522307000,-2.665909522307000,0
TCGA-XF-AAN2,TCGA-XF-AAN2-01Z-00-DX1,1.011018314750530,1.6811759770857700,0.11720043872843,3.0616394178948700,0.964498299115633,2.350792660235520,-0.98141184993968,-1.3868769580478400,0.6925645836319920,0.9157081349462010,0.4048825111802110,1.5034947998483200,0.2225609543862560,-0.2882646693797350,0.11720043872843,2.8967096038127800,-2.08002413860779,-1.3868769580478400,1.6576454796755800,0.4048825111802110,-0.0005825969279538160,-1.3868769580478400,-0.0005825969279538160,1.2158127273965400,1.5308937740364300,0.11720043872843,0.2225609543862560,-2.4614537549004700,-2.4614537549004700,-2.4614537549004700,-2.4614537549004700,0.810347619288375,-2.08002413860779,-2.4614537549004700,0
TCGA-UY-A78P,TCGA-UY-A78P-01Z-00-DX1,-0.9198264077891660,2.1862539229336900,0.7541500257825060,0.9260002827091650,1.4780688650092000,1.1456288919159300,0.5465106610042610,-0.9198264077891660,1.1870141080787800,1.0418320982342900,1.117055519471870,2.5389408256944700,0.06100284522256060,0.3486849176743410,-0.7191557123270150,-2.0184386964572800,-0.6321443353373850,0.5465106610042610,1.1024567200507200,1.9263741317938600,-0.4090007840231750,-0.7191557123270150,0.10182483974281500,-2.0184386964572800,-1.3252915158973300,0.8719330614388890,-1.7307566240054900,-2.7066916683130900,-2.0184386964572800,-0.5521016276638480,-1.1711408360700700,2.225283266839430,-2.0184386964572800,-0.22667922722922000,0
TCGA-CF-A7I0,TCGA-CF-A7I0-01Z-00-DX1,-0.2458988852522250,0.4472482953077210,-0.6513639933603890,4.136127749421660,-1.3445111739203300,3.7053448333292000,1.1403954758676700,2.2930749858060500,-1.9281289948484200,-0.2458988852522250,0.2649267385137660,1.0533840988780400,1.8743646509478700,-1.9281289948484200,0.04178318719955600,2.1212247288793900,2.5266898369875600,-0.2458988852522250,1.5458605839758300,-1.3445111739203300,0.6013989751349790,-1.3445111739203300,-1.9281289948484200,-0.2458988852522250,0.4472482953077210,-1.3445111739203300,-1.3445111739203300,-1.9281289948484200,-1.3445111739203300,0.7349303677595010,0.2649267385137660,-1.9281289948484200,-1.9281289948484200,-1.9281289948484200,0
TCGA-XF-A9SX,TCGA-XF-A9SX-01Z-00-DX1,3.219590169101090,2.579365389995490,2.5690026029599400,2.639383399721740,1.5011619729585800,-0.3859076760737970,-1.995345588507900,-1.995345588507900,1.3719502414785800,1.8548020132021600,1.6935338656060400,2.1635374948517800,0.08409595317193920,-2.1911844230038100,-0.6090512273880060,1.47039031429183,-1.3021984079479500,-0.896733299839787,-0.2035861192798420,1.0003866850460900,1.2627509495135900,-2.1911844230038100,-0.3859076760737970,0.9490933906585440,-0.6090512273880060,2.48199122597031,-2.1911844230038100,-2.1911844230038100,-2.1911844230038100,-2.1911844230038100,-2.1911844230038100,1.2627509495135900,-2.1911844230038100,-2.1911844230038100,0
TCGA-G2-A3IB,TCGA-G2-A3IB-01Z-00-DX2,0.12675373055908300,1.7592569159241800,0.9740515909462870,-1.0772190737668500,1.3307265348850200,-0.138949435173922,1.5930907993525100,0.3228686094853740,0.7859993594433470,0.22206391036340900,0.6071201468403660,0.039742353569453200,1.86135478594719,1.8315018227975100,1.398385183358830,-1.134377487606800,1.615905477118680,-0.8320966157338670,0.2371017877279490,0.28090441038634200,0.039742353569453200,0.9882362259382440,0.4632259671802960,1.2418953211784000,-0.16092834189269700,-0.11744322995295900,-3.2744436511030700,-2.8430548579851200,0.8281997139337240,0.4268583230094220,-1.770366254326800,-3.2744436511030700,-1.0772190737668500,-3.2744436511030700,0
TCGA-CF-A9FH,TCGA-CF-A9FH-01Z-00-DX1,-0.35946222941278900,-1.2338788888158900,-1.0526094099727300,-1.2338788888158900,-0.35946222941278900,4.761521121852330,-1.0526094099727300,-1.2338788888158900,1.7806039340834800,-1.2338788888158900,1.3452858628256400,-1.2338788888158900,0.5568285024613660,3.7836724969787400,3.9032176476285300,-1.2338788888158900,-1.2338788888158900,-1.2338788888158900,0.04600287869537480,-1.2338788888158900,-0.35946222941278900,-1.2338788888158900,-0.35946222941278900,-1.2338788888158900,-1.2338788888158900,-1.2338788888158900,4.476819677538690,0.33368495114715600,-1.0526094099727300,2.610952236156910,-1.2338788888158900,-1.2338788888158900,0.7391500592553200,-1.2338788888158900,0
TCGA-XF-AAN0,TCGA-XF-AAN0-01Z-00-DX1,2.468583304758950,1.1917227846845200,0.912137922465357,2.3609526405665800,1.215820336263580,1.521201985814760,0.4225896971466510,-0.4424077403399530,0.3685224758763750,0.7362472560016930,0.5691931713385270,1.089068630624440,0.043100075441747900,0.1862009190824210,-1.828702101459840,1.2623403518984700,-2.6604824090968600,-1.1355549208999000,1.50350240871536,0.473882991534202,0.043100075441747900,-2.6604824090968600,1.061669656436320,1.3699710160908400,-2.6604824090968600,0.5691931713385270,1.4671347645444900,-2.6604824090968600,-1.1355549208999000,-2.5218492820197900,0.31136406203642700,1.7408305950215300,-2.6604824090968600,-2.5218492820197900,0
TCGA-FD-A5BS,TCGA-FD-A5BS-01Z-00-DX1,-0.7966644890077440,2.439208912229030,1.2086690805183700,-0.3446793652646870,0.946304816050878,0.9209870080665890,-0.4399895450690130,-2.0494274575031100,2.0696097173093600,1.5614904551411100,2.170080247672990,2.1016124483955300,-0.6631330963832230,2.044917104718990,2.5755453557811600,-1.6439623493949500,-2.483484792639360,-0.3446793652646870,1.7000766184272600,-0.03452443696084820,0.3019477996603650,-1.3562802769431700,-0.2576679882750580,-1.3562802769431700,-1.6439623493949500,-0.2576679882750580,0.09063870599315840,-2.483484792639360,-0.2576679882750580,-0.4399895450690130,-2.742574638063060,2.20618525231511,-2.483484792639360,-0.2576679882750580,0
TCGA-G2-A3IE,TCGA-G2-A3IE-01Z-00-DX1,2.7640323453715800,0.6799142558078450,0.1480352228440220,-0.11859344040992700,-0.7063801053120460,0.8517645127345040,0.8517645127345040,0.10455011090428300,0.6019527143381330,0.22971325385828800,-0.33481654887956300,-0.26812517438089100,1.1341695280854400,2.452745715150380,-0.44401584084455500,-1.063055049250780,0.1480352228440220,1.640221873098770,0.7287044199772770,-2.0926744664319400,1.5760022803644800,-0.5666181629368870,-0.5666181629368870,-0.9940621777638270,0.03555723941733110,-0.26812517438089100,1.451179215631740,-2.315818017746150,1.0685722455996300,1.2814942428423000,-3.0089651983060900,-2.737980190794690,-0.7576733996995970,-1.5048878015298200,0
TCGA-H4-A2HQ,TCGA-H4-A2HQ-01Z-00-DX1,-0.11940439450339500,1.9049773699934100,0.41959210622929300,1.1733639086056700,1.2118301894334700,-0.11940439450339500,1.0482007656516700,1.1535612813094900,1.0916858775914100,1.301981286427770,-0.27355507433065300,1.1733639086056700,1.4900335179307100,-0.05041152301644300,-0.6790201824388170,-0.8125515750633400,1.572271616167680,1.5319977170297400,0.23727054943533800,-1.149023811684550,0.4996348139028290,1.741347946211610,0.18597725504778800,-2.853945379506730,1.3846730022728800,0.014126998121128100,-0.8125515750633400,-2.853945379506730,-1.6598494354505400,-0.36056645132028300,-2.853945379506730,-2.7584617241186500,-0.9667022548905980,-0.8125515750633400,0
TCGA-XF-A9T4,TCGA-XF-A9T4-01Z-00-DX1,1.8382753817684000,1.1274286241090500,1.1274286241090500,2.83217671634748,0.5678128361736320,2.4865719961629900,0.09780920692789690,-1.10616359739804,0.839746551657274,1.5328937322172200,-0.8184815249462580,2.177250748607730,0.4342814435491100,-0.41301641683809500,-2.204775886066150,2.5226119326461900,0.5032743150360610,0.839746551657274,-0.12533434438631300,-0.12533434438631300,0.839746551657274,-2.512642935181810,0.09780920692789690,-0.5953379736320490,1.3787430523899600,-0.12533434438631300,-2.204775886066150,-2.512642935181810,-1.10616359739804,-2.512642935181810,-0.5953379736320490,0.7396630931002910,-2.512642935181810,-2.512642935181810,0
TCGA-XF-A9T3,TCGA-XF-A9T3-01Z-00-DX1,3.261603130932100,0.90303877019615,2.355291099107840,1.2983515068403000,0.5845850390776160,-0.19557351847196000,-0.9840308788362290,-0.9840308788362290,0.5845850390776160,1.7105963019338400,0.4975736620879860,1.095410662843610,0.1791199309694510,0.1791199309694510,-1.4948565026022200,-0.1085621414823300,-0.5140272495904950,0.5845850390776160,1.017449121373890,1.7885578434035500,0.9328917333458310,-1.4948565026022200,0.04558853834492820,-0.028519433808793500,0.8722671115293970,0.5420254246588190,-2.59346879127033,-2.6153706741887100,-1.4948565026022200,-1.4948565026022200,-1.9003216107103800,-0.028519433808793500,0.11458140983188000,-2.6153706741887100,0
TCGA-ZF-AA5N,TCGA-ZF-AA5N-01Z-00-DX1,3.468505136406580,0.7204074341750980,2.689097611562230,-0.5163551929738280,1.5205267342872100,-0.22867312052204700,0.7829277911564330,0.059008951929733700,0.9752996838038890,0.5445167677114350,-0.9218203010819930,0.6537160596764260,1.3639576735956700,0.7829277911564330,-0.7676696212547350,-1.3272854091901600,1.1984432351181000,-0.41099467731600200,-1.3272854091901600,-0.5163551929738280,2.0485941644877100,0.5822570956942810,0.752156132489679,1.8507684211577900,0.11963357374616800,-2.713579770310050,-1.614967481641940,-2.45851407518607,-0.14863041284851100,-0.07452244069478910,-2.45851407518607,-2.0204325897501000,-0.14863041284851100,-2.45851407518607,0
TCGA-ZF-A9RG,TCGA-ZF-A9RG-01Z-00-DX1,3.7345175988586100,1.5252880754255700,2.6802533006448100,1.7570896894829000,0.26159603639801300,-0.6939154086294230,-2.303353321063520,-2.108226755119930,1.807520543109790,1.4808363128547400,0.7411691166599000,1.973312797952530,0.5870184368326420,1.871033948832110,-0.22391177938368800,-0.6939154086294230,-1.6102061405035800,0.18155332872447700,3.302448745232470,-0.22391177938368800,1.739697946771030,-2.303353321063520,-1.6102061405035800,0.7411691166599000,-0.0007682280694778500,-0.917058959943633,-2.108226755119930,-2.108226755119930,-2.303353321063520,-0.22391177938368800,-2.108226755119930,0.46923540117625800,-1.2047410323954100,-2.108226755119930,0
TCGA-FD-A6TB,TCGA-FD-A6TB-01Z-00-DX1,0.6589275810109170,3.1280858738307800,2.776687986992890,0.7195522028273510,1.87532290533541,-1.4205139606689200,-1.0150488525607600,-0.7273667801089740,2.280788013443570,2.045221942130810,1.0643926891190800,1.818164491495460,-0.504223228794765,0.8820711323251260,-0.7273667801089740,-2.427135968242380,1.105214683639340,-1.4205139606689200,1.0643926891190800,1.0643926891190800,1.0218330747002800,0.4512882162326720,0.8307778379375760,-2.427135968242380,-0.16775099217355200,-0.7273667801089740,-2.427135968242380,-2.427135968242380,-1.4205139606689200,-2.1136611412288600,-0.7273667801089740,1.0218330747002800,-1.0150488525607600,-2.1136611412288600,0
TCGA-H4-A2HO,TCGA-H4-A2HO-01Z-00-DX1,1.3522888303041900,1.8267468098993000,1.2255371246650400,-0.6806326957407560,1.2255371246650400,0.7926730423687650,0.728134521231194,-1.9799156798710200,1.5943008659227800,1.1555785360581300,0.2887678614473480,2.16849610362136,1.3758193277143800,2.263806283425690,-2.7638693083891400,-1.6922336074192400,0.5049909699169840,0.5590581911872600,0.32266941312302900,-0.24531462448290900,1.265277453314560,-0.8813033912029070,-0.13408898937268500,-2.7638693083891400,-0.13408898937268500,-0.5936213187511260,-0.5135786110775890,-2.7638693083891400,-1.286768499311070,1.1841519085021900,-2.7638693083891400,0.35545923594602000,0.14034785632907500,-1.132617819483810,0
TCGA-FD-A43U,TCGA-FD-A43U-01Z-00-DX1,1.3330599596767200,2.050899752827030,1.620742032128500,-0.2763779527573840,1.4872106395039700,1.22769944401889,-0.9695251333173300,-1.3749902414254900,1.7385250677848800,1.8134263759580000,0.6399127791167710,0.9022770435842620,-0.8153744534900710,0.8496333100988400,-1.1518466901112800,-2.761284602545380,0.5345522634589450,-0.12222727293012600,1.4131026673502500,1.8831062965959900,0.5345522634589450,1.2460485826870900,0.011304119694396600,-2.0681374219854400,0.5709199076298200,-0.9695251333173300,0.1290871553507800,-2.7885150948749900,-0.9695251333173300,0.18315437662105600,-2.0681374219854400,-0.36338932974701300,-0.6818430608655490,-2.7885150948749900,0
TCGA-K4-A6FZ,TCGA-K4-A6FZ-01Z-00-DX1,2.336224256102990,1.5161853236884200,1.8097325155926000,1.6886545840393700,1.1510715111038300,-0.9805557837465800,0.2924098920663070,-0.9805557837465800,1.0247777857795300,1.1165853350326600,0.7871061339024140,0.7370957133277530,0.5392699699978330,0.8577237011163670,-1.1347064635738400,1.2006684522432000,-0.28740860318663500,0.6288821286875200,0.4747314488602610,0.8577237011163670,1.2782266865890700,-0.5285706600035230,-1.8278536441337800,-1.8278536441337800,0.6288821286875200,-1.3170280203677900,-1.3170280203677900,-2.8449578282098900,-0.8470243911220590,0.11805650492153000,-2.8449578282098900,-0.7292413554656750,0.6570530056542160,-2.2333187522419500,0
TCGA-UY-A78M,TCGA-UY-A78M-01Z-00-DX1,2.413489546859300,-2.576943039919430,1.2297194498508900,2.290591410536150,-0.1790477671210620,1.9769338516811100,-1.478330751251320,0.31342871797673100,1.0606431198069500,1.9228666304108300,0.888792862880293,2.202180453192100,0.5140994134388830,0.2562703041367830,-2.576943039919430,0.3674959392470070,0.97840502156998,-0.011993682457896800,2.202180453192100,-0.2743579469253870,1.4661082279151200,0.7188938260848960,0.6811534981020490,-0.2743579469253870,1.3548825928048900,-1.8837958593594900,-1.8837958593594900,-2.5708955052895900,-2.576943039919430,-0.6310328908641200,-1.1906486787995400,-1.1906486787995400,-0.9675051274853330,-2.5708955052895900,0
TCGA-UY-A78K,TCGA-UY-A78K-01Z-00-DX1,-0.021963718037871300,2.9118931517980300,1.0766485706302400,-0.021963718037871300,2.057477823641970,0.44803991120786400,-1.6314016304719700,-0.9382544499120260,2.3575824160923000,2.393950060263180,2.082170436232340,3.2048802764795100,0.16035783875608400,-0.5327893418038620,1.0766485706302400,-2.263719250184130,-0.5327893418038620,-0.9382544499120260,0.16035783875608400,1.1411870917678100,1.7358941995145000,-0.24510726935208100,1.3130373486944700,-2.263719250184130,-0.24510726935208100,-2.263719250184130,-2.263719250184130,-2.263719250184130,-0.24510726935208100,-0.9382544499120260,-2.263719250184130,2.2806213749561700,-2.263719250184130,-2.263719250184130,0
TCGA-PQ-A6FI,TCGA-PQ-A6FI-01Z-00-DX1,0.6997550643210740,2.418755179266700,1.6871417178789600,1.7626492703871100,1.4441955392685700,-2.626517418420250,-0.29877376579005200,-1.5515367342854200,1.8661899493279500,1.5395057190729000,1.6054636868646900,2.4466639673837800,0.5885294292108500,-0.1652423731655300,0.5279048073944150,-0.4529244456173110,1.0134126231761200,-0.8583895537254750,1.2210519879543600,1.0134126231761200,0.24022273494263400,-0.8583895537254750,0.751048358708625,0.39437341476989300,0.6997550643210740,-1.5515367342854200,-2.626517418420250,-2.626517418420250,0.15321135795300500,-1.5515367342854200,-2.626517418420250,0.9741919100228350,-2.626517418420250,-2.626517418420250,0
TCGA-GV-A3JV,TCGA-GV-A3JV-01Z-00-DX1,1.5597774877709800,2.0511850256798700,0.9043706351938860,1.0097311508517100,0.38112249142933800,0.5529727483559970,-0.4455560817551310,-0.4455560817551310,1.6515850370241100,1.0097311508517100,0.5529727483559970,2.1832447476929400,-0.7820283183763440,0.9407382793647600,-0.08888113781639810,-2.6872831534685,0.44174711324577300,-1.292853942142330,0.498905527085721,0.7865875995375020,-0.4455560817551310,-0.08888113781639810,-0.7820283183763440,-0.4455560817551310,0.44174711324577300,1.8570290112389200,-1.0051718696905500,-2.391466230810440,-2.6872831534685,-0.5997067615823890,-2.6872831534685,2.7324977485928200,0.006429041987926710,-2.6872831534685,0
